0.00	3.30	N
3.30	5.10	A:maj
5.10	6.30	C#:maj
6.30	6.90	F:maj
6.90	12.80	A#:maj
12.80	14.10	D#:maj
14.10	22.80	A#:maj
22.80	23.90	D:maj
23.90	26.70	D#:min
26.70	28.20	F#:min
28.20	32.20	A#:maj
32.20	32.80	E:min
32.80	33.70	G:maj
33.70	34.60	F#:maj
34.60	35.40	B:maj
35.40	36.40	A#:maj
36.40	37.50	F#:maj
37.50	44.20	C#:maj
44.20	50.80	E:min
50.80	56.40	N
56.40	57.90	A#:maj
57.90	58.60	D#:maj
58.60	59.50	D:maj
59.50	60.00	B:maj
60.00	61.30	G#:maj
61.30	63.70	F#:min
63.70	65.40	N
65.40	67.00	F#:min
67.00	67.70	A:min
67.70	70.30	N
70.30	72.00	A#:maj
72.00	72.80	G#:maj
72.80	77.10	N
77.10	77.70	D:maj
77.70	78.60	B:min
78.60	82.90	N
82.90	83.90	E:maj
83.90	90.50	A#:maj
90.50	91.30	G:maj
91.30	94.10	G:min
94.10	94.90	D#:maj
94.90	95.70	G:min
95.70	98.00	D:maj
98.00	99.60	C:min
99.60	100.90	D#:maj
100.90	102.10	C#:maj
102.10	103.20	C:min
103.20	104.10	D:maj
104.10	109.10	G:min
109.10	111.90	D:maj
111.90	114.30	N
114.30	115.50	A#:maj
115.50	116.50	C#:min
116.50	117.60	G#:min
117.60	120.50	G#:maj
120.50	122.40	F#:maj
122.40	125.70	G:maj
125.70	132.50	C#:maj
132.50	134.70	N
