0.00	2.50	N
2.50	5.90	A:maj
5.90	9.10	N
9.10	9.80	A:min
9.80	13.50	C:maj
13.50	15.60	N
15.60	16.40	C:maj
16.40	17.70	D:maj
17.70	19.20	C:maj
19.20	20.50	G#:maj
20.50	23.50	D:maj
23.50	24.70	N
24.70	25.30	D:maj
25.30	27.20	G:maj
27.20	28.80	A:maj
28.80	30.60	F#:maj
30.60	32.70	G:maj
32.70	35.90	D#:maj
35.90	37.50	G#:maj
37.50	43.00	G:maj
43.00	44.10	N
44.10	45.10	D:min
45.10	46.40	N
46.40	47.10	G:maj
47.10	48.40	D#:maj
48.40	50.10	G:maj
50.10	52.60	D#:maj
52.60	55.50	G:maj
55.50	57.10	N
57.10	57.70	D#:maj
57.70	59.20	A#:maj
59.20	60.30	A:maj
60.30	61.40	A#:maj
61.40	61.90	B:maj
61.90	64.60	N
64.60	67.90	G:maj
67.90	69.10	C:maj
69.10	69.70	C:min
69.70	72.10	C#:maj
72.10	73.50	D#:maj
73.50	80.70	G#:maj
80.70	86.30	N
86.30	87.90	G:maj
87.90	91.80	N
91.80	93.00	A:maj
93.00	96.90	N
96.90	100.00	G:maj
100.00	109.50	N
109.50	112.50	G#:maj
112.50	113.40	A:maj
113.40	116.80	G#:maj
116.80	118.30	D#:maj
118.30	120.00	G#:maj
120.00	131.60	N
131.60	133.00	A:maj
133.00	135.80	N
135.80	136.70	G#:maj
136.70	137.60	G:maj
137.60	143.80	N
143.80	145.40	A:maj
145.40	149.80	N
149.80	151.80	A:maj
151.80	159.70	N
159.70	161.70	G#:maj
161.70	165.10	N
165.10	165.70	D#:maj
165.70	170.50	G#:maj
170.50	176.80	N
