0.00	1.90	N
1.90	4.00	E:maj
4.00	7.30	N
7.30	11.40	E:maj
11.40	15.20	C:maj
15.20	25.90	G:maj
25.90	26.60	A:min
26.60	27.90	D:maj
27.90	28.90	N
28.90	30.60	C:maj
30.60	31.60	G:maj
31.60	38.40	E:min
38.40	40.60	N
40.60	44.20	B:maj
44.20	45.20	E:maj
45.20	49.20	C:maj
49.20	52.30	G:maj
52.30	54.80	D:maj
54.80	58.20	G:maj
58.20	59.00	N
59.00	62.60	E:min
62.60	65.60	G:maj
65.60	70.00	E:min
70.00	70.70	B:maj
70.70	72.40	F#:maj
72.40	75.70	B:maj
75.70	79.20	F#:maj
79.20	81.40	B:maj
81.40	85.80	F#:maj
85.80	97.80	B:maj
97.80	99.40	N
99.40	102.80	F#:maj
102.80	104.50	B:maj
104.50	109.30	F#:maj
109.30	111.10	B:maj
111.10	112.10	F#:maj
112.10	113.00	N
113.00	115.10	B:maj
115.10	118.00	N
118.00	134.00	B:maj
134.00	135.40	E:maj
135.40	138.90	B:maj
138.90	140.40	E:maj
140.40	141.50	C#:min
141.50	144.10	F#:maj
144.10	145.60	E:maj
145.60	153.10	G:maj
153.10	154.90	A:min
154.90	156.50	C:maj
156.50	158.00	A:min
158.00	160.10	C:maj
160.10	161.00	A:min
161.00	166.40	D:maj
166.40	169.80	D#:maj
169.80	171.40	G#:maj
171.40	173.00	D#:maj
173.00	174.50	F:min
174.50	175.20	A#:maj
175.20	176.50	D#:maj
176.50	178.30	G#:maj
178.30	181.30	A#:maj
181.30	191.60	C:maj
191.60	194.70	N
194.70	195.80	F:min
195.80	198.90	G#:maj
198.90	202.40	N
