0.00	0.80	N
0.80	5.10	A#:maj
5.10	9.20	N
9.20	13.10	G:maj
13.10	15.50	G#:maj
15.50	19.60	N
19.60	20.80	E:min
20.80	24.40	N
24.40	25.60	G:maj
25.60	28.10	C:min
28.10	29.50	N
29.50	33.20	B:maj
33.20	34.80	N
34.80	40.50	G#:maj
40.50	45.40	E:maj
45.40	46.10	F#:maj
46.10	51.00	D#:min
51.00	55.60	D:maj
55.60	56.30	F#:min
56.30	61.90	B:maj
61.90	68.90	G:maj
68.90	71.70	C#:maj
71.70	74.40	D#:min
74.40	79.90	E:min
79.90	80.60	N
80.60	81.10	E:maj
81.10	86.60	D#:min
86.60	104.50	N
104.50	105.60	C:maj
105.60	111.10	N
111.10	112.90	G:maj
112.90	114.90	F:maj
114.90	122.90	N
122.90	124.30	B:maj
124.30	126.10	A:maj
126.10	128.30	G:maj
128.30	130.20	F:maj
130.20	132.30	D:maj
132.30	133.80	E:maj
133.80	135.70	C:maj
135.70	136.30	D:maj
136.30	141.00	N
141.00	141.60	A:min
141.60	143.10	G:maj
143.10	145.80	F:maj
145.80	147.50	D:maj
147.50	149.40	E:min
149.40	151.40	A:maj
151.40	153.60	D:maj
153.60	155.20	B:maj
155.20	156.10	A:maj
156.10	161.00	N
161.00	163.00	F:maj
163.00	163.90	N
163.90	166.00	G:maj
166.00	172.00	A:min
172.00	172.50	G:maj
172.50	175.80	D:min
175.80	177.20	G:maj
177.20	178.30	F:maj
178.30	179.60	D:min
179.60	187.20	A:min
187.20	190.20	F:maj
190.20	191.00	N
191.00	192.30	G:maj
192.30	195.00	D:maj
195.00	198.70	A:min
198.70	208.10	F:maj
208.10	214.30	D:maj
214.30	218.10	C:maj
218.10	222.10	B:min
222.10	229.70	A:maj
229.70	233.60	A:min
233.60	236.90	F:maj
236.90	245.80	A:maj
245.80	248.10	A:min
248.10	267.20	A:maj
