0.00	6.80	N
6.80	9.70	C:maj
9.70	12.40	C:min
12.40	17.20	G:maj
17.20	18.10	C:min
18.10	19.30	F:min
19.30	20.10	G:maj
20.10	23.60	B:maj
23.60	25.20	F#:maj
25.20	27.40	B:maj
27.40	28.20	F#:maj
28.20	32.90	C:maj
32.90	33.60	F:maj
33.60	34.90	C:maj
34.90	37.10	F:maj
37.10	38.30	G:maj
38.30	41.10	F:maj
41.10	41.80	C:maj
41.80	43.00	G:maj
43.00	46.90	A:min
46.90	52.70	G:maj
52.70	55.00	N
55.00	58.60	D:maj
58.60	59.50	B:min
59.50	60.70	G:maj
60.70	62.10	B:min
62.10	63.40	D:maj
63.40	64.80	G:maj
64.80	66.20	N
66.20	67.50	B:min
67.50	69.80	A:maj
69.80	71.20	E:maj
71.20	76.50	G#:min
76.50	77.30	A#:min
77.30	78.60	D#:min
78.60	79.30	F:min
79.30	81.40	D#:min
81.40	82.40	A#:min
82.40	83.80	C:min
83.80	85.00	C#:maj
85.00	86.90	G:min
86.90	89.60	F:min
89.60	91.40	C#:maj
91.40	92.20	F:min
92.20	93.70	A#:maj
93.70	94.70	C:maj
94.70	104.70	N
104.70	106.10	A#:min
106.10	108.40	N
108.40	109.90	C:min
109.90	110.90	C:maj
110.90	111.80	F:min
111.80	113.00	A#:min
113.00	116.30	D#:maj
116.30	124.20	F#:maj
124.20	125.00	A:maj
125.00	126.20	F#:maj
126.20	127.00	G#:maj
127.00	128.30	C#:maj
128.30	134.30	F#:maj
134.30	136.10	G#:maj
136.10	139.20	F#:maj
139.20	140.30	G#:maj
140.30	141.30	F#:maj
141.30	144.20	C#:maj
144.20	145.20	F#:maj
145.20	149.80	C#:maj
149.80	151.50	G#:maj
151.50	152.20	C#:maj
152.20	153.20	F#:maj
153.20	154.10	C#:maj
154.10	155.60	F#:maj
155.60	156.30	A#:min
156.30	156.90	A:maj
156.90	158.10	F#:maj
158.10	159.30	G#:maj
159.30	161.60	C#:maj
161.60	162.50	F#:maj
162.50	164.70	C#:min
164.70	165.70	F#:maj
165.70	168.20	C#:min
168.20	170.00	E:maj
170.00	177.30	F#:maj
177.30	180.10	D#:maj
180.10	181.20	G#:maj
181.20	182.60	D#:maj
182.60	184.30	A#:maj
184.30	185.70	D#:maj
185.70	188.90	G#:maj
188.90	193.70	A#:maj
193.70	194.70	D:maj
194.70	196.50	F#:min
196.50	197.90	G:maj
197.90	198.60	N
198.60	199.80	F#:min
199.80	201.00	G:maj
201.00	201.80	N
201.80	204.50	B:min
204.50	205.60	N
205.60	209.00	D:maj
209.00	210.40	G:maj
210.40	212.00	F#:min
212.00	213.30	G:maj
213.30	214.20	D:maj
214.20	216.30	G:maj
216.30	218.20	A:maj
218.20	219.20	D:maj
219.20	221.10	G:maj
221.10	222.60	E:maj
222.60	224.10	A:maj
224.10	225.50	F#:maj
225.50	227.00	B:min
227.00	228.60	E:min
228.60	230.50	A:maj
230.50	231.70	D:maj
231.70	233.30	A:maj
233.30	235.40	G:maj
235.40	236.40	D:maj
236.40	238.00	G:maj
238.00	239.30	D:maj
239.30	240.30	G:maj
240.30	241.00	A:maj
241.00	247.40	D:maj
247.40	251.20	A:maj
251.20	252.60	G:maj
252.60	258.20	N
258.20	259.20	G:maj
259.20	261.30	A:maj
261.30	262.60	D:maj
262.60	265.10	A:min
265.10	272.40	N
