0.00	11.20	N
11.20	14.70	F#:min
14.70	24.10	D:maj
24.10	25.50	N
25.50	26.40	F#:min
26.40	28.70	D:maj
28.70	29.80	D:min
29.80	35.00	N
35.00	37.70	D:maj
37.70	38.90	D:min
38.90	39.90	A#:maj
39.90	42.10	D:min
42.10	42.80	A#:maj
42.80	44.70	D:maj
44.70	45.70	A#:maj
45.70	46.70	N
46.70	47.90	D:min
47.90	50.00	D:maj
50.00	50.80	N
50.80	51.40	A#:maj
51.40	52.50	A:maj
52.50	54.50	N
54.50	56.70	A:maj
56.70	78.50	N
78.50	80.90	C:maj
80.90	87.30	C:min
87.30	91.90	C:maj
91.90	96.20	F:min
96.20	99.40	N
99.40	100.80	C:maj
100.80	104.50	E:min
104.50	110.80	N
