0.00	1.80	N
1.80	6.00	C:maj
6.00	11.00	C:min
11.00	16.10	C:maj
16.10	17.60	C#:maj
17.60	18.90	C#:min
18.90	20.60	C#:maj
20.60	25.20	C#:min
25.20	26.20	N
26.20	27.30	C#:maj
27.30	28.10	C#:min
28.10	31.70	A:maj
31.70	37.00	G#:maj
37.00	40.90	A:maj
40.90	41.80	D:min
41.80	42.70	G:maj
42.70	46.10	G:min
46.10	47.10	N
47.10	49.40	F:min
49.40	50.00	C:maj
50.00	53.10	C:min
53.10	56.40	E:maj
56.40	59.90	G:min
59.90	63.40	F:min
63.40	66.20	C:min
66.20	66.80	C:maj
66.80	72.20	E:maj
72.20	73.90	A:maj
73.90	75.40	F#:maj
75.40	78.90	G:min
78.90	79.30	F:min
79.30	81.50	F:maj
81.50	82.30	F:min
82.30	85.70	C:min
85.70	87.50	E:min
87.50	91.00	G:min
91.00	94.80	F:min
94.80	97.70	C:min
97.70	100.30	E:maj
100.30	101.30	F#:maj
101.30	103.60	E:min
103.60	104.70	A:maj
104.70	108.00	E:maj
108.00	113.30	N
113.30	120.70	E:maj
120.70	122.30	G:maj
122.30	123.70	A:maj
123.70	127.10	C:maj
127.10	128.20	A:min
128.20	130.40	C:maj
130.40	132.90	E:min
132.90	134.40	E:maj
134.40	136.20	C:maj
136.20	138.70	E:maj
138.70	139.60	E:min
139.60	141.80	C:maj
141.80	144.90	E:min
144.90	148.90	C:maj
148.90	152.80	N
