0.00	3.70	N
3.70	9.70	F#:min
9.70	10.70	B:min
10.70	11.40	D#:maj
11.40	12.60	A:min
12.60	15.90	N
15.90	16.90	B:maj
16.90	17.70	N
17.70	19.10	F#:maj
19.10	23.10	F#:min
23.10	23.90	F#:maj
23.90	24.70	C:maj
24.70	25.40	D#:maj
25.40	28.90	C:maj
28.90	30.20	A:min
30.20	32.10	D#:maj
32.10	32.90	C:min
32.90	35.50	A:maj
35.50	36.50	N
36.50	39.90	D:maj
39.90	40.70	E:maj
40.70	41.90	G#:maj
41.90	44.90	E:maj
44.90	46.10	N
46.10	47.90	B:min
47.90	52.30	C:maj
52.30	53.90	A:maj
53.90	55.10	F#:maj
55.10	56.90	C:maj
56.90	57.50	A:maj
57.50	58.10	B:maj
58.10	58.80	C:maj
58.80	59.50	D:maj
59.50	62.00	D#:maj
62.00	64.40	N
64.40	70.30	F:maj
70.30	72.50	G#:maj
72.50	74.20	F#:maj
74.20	75.60	N
75.60	76.80	C:maj
76.80	79.10	F#:min
79.10	83.50	N
83.50	84.70	F#:maj
84.70	87.50	N
87.50	88.90	C:maj
88.90	89.70	C#:maj
89.70	90.60	E:maj
90.60	94.10	G:maj
94.10	95.10	C#:min
95.10	96.60	F:maj
96.60	97.90	F:min
97.90	98.40	N
98.40	99.40	E:maj
99.40	101.90	G:maj
101.90	103.70	F:maj
103.70	105.20	C:maj
105.20	107.00	N
107.00	109.10	C:maj
109.10	110.10	G#:maj
110.10	114.90	N
114.90	116.60	D:maj
116.60	118.90	N
