0.00	4.70	N
4.70	7.40	C:maj
7.40	10.90	C:min
10.90	12.10	N
12.10	14.10	C:maj
14.10	18.80	G:min
18.80	22.10	F:min
22.10	25.90	A#:min
25.90	26.80	C:maj
26.80	32.70	A:min
32.70	37.00	F:min
37.00	42.00	E:min
42.00	46.60	F:min
46.60	51.60	E:min
51.60	56.20	G#:min
56.20	56.90	D#:maj
56.90	58.50	G:min
58.50	60.50	D#:maj
60.50	62.00	A#:maj
62.00	65.50	G#:min
65.50	70.90	G:min
70.90	73.00	D#:min
73.00	76.30	N
76.30	77.30	D#:min
77.30	82.30	F:maj
82.30	83.30	A#:maj
83.30	84.60	F:maj
84.60	85.70	F:min
85.70	88.30	G#:maj
88.30	89.50	N
89.50	90.50	D#:maj
90.50	93.10	A:min
93.10	95.30	C:min
95.30	95.90	C:maj
95.90	98.30	E:min
98.30	100.80	G:min
100.80	102.00	A#:maj
102.00	107.60	D:min
107.60	116.10	N
116.10	123.40	D:maj
123.40	126.20	A#:maj
126.20	126.70	D:min
126.70	127.70	G:min
127.70	129.00	N
129.00	129.40	A:min
129.40	131.00	D:maj
131.00	132.50	A:min
132.50	134.40	N
134.40	135.70	C:maj
135.70	137.00	D:maj
137.00	139.80	D:min
139.80	141.70	D:maj
141.70	142.90	D:min
142.90	145.10	N
145.10	145.80	D:min
145.80	148.70	N
148.70	157.70	D:maj
157.70	162.40	N
162.40	167.60	D:min
167.60	173.10	N
