0.00	6.20	N
6.20	9.00	F:min
9.00	10.10	G:maj
10.10	13.40	C#:min
13.40	16.30	E:maj
16.30	17.20	C#:min
17.20	19.00	F:min
19.00	19.50	F:maj
19.50	20.70	C:maj
20.70	24.30	E:maj
24.30	25.30	N
25.30	29.40	C#:min
29.40	30.60	D#:maj
30.60	33.30	E:min
33.30	34.40	G:min
34.40	35.40	F:maj
35.40	49.30	N
49.30	52.80	E:min
52.80	53.60	G:maj
53.60	54.80	F#:maj
54.80	56.40	F#:min
56.40	67.90	N
67.90	69.10	A:maj
69.10	71.80	N
71.80	73.00	E:maj
73.00	74.60	E:min
74.60	76.20	C:maj
76.20	77.40	N
77.40	78.70	G:maj
78.70	86.70	N
