0.00	0.70	N
0.70	1.80	A#:maj
1.80	3.60	N
3.60	6.20	G#:maj
6.20	9.10	A#:maj
9.10	10.00	N
10.00	10.90	F#:maj
10.90	14.20	A#:maj
14.20	16.00	F#:maj
16.00	17.90	G#:maj
17.90	26.90	N
26.90	28.10	C#:maj
28.10	31.00	N
31.00	32.30	G#:maj
32.30	34.10	N
34.10	38.80	G#:maj
38.80	39.70	N
39.70	41.60	G:min
41.60	43.60	N
43.60	46.00	G:min
46.00	47.40	D:min
47.40	48.40	F:maj
48.40	49.50	A#:maj
49.50	51.80	D:min
51.80	54.70	B:min
54.70	55.70	G:maj
55.70	57.60	B:min
57.60	58.70	F:min
58.70	59.70	N
59.70	63.60	F:min
63.60	69.90	C#:maj
69.90	70.90	E:min
70.90	81.30	C:maj
81.30	85.80	N
