0.00	6.90	N
6.90	10.80	D:maj
10.80	14.80	B:min
14.80	16.60	C#:maj
16.60	22.10	N
22.10	31.10	D#:maj
31.10	40.90	N
40.90	42.80	D:maj
42.80	44.50	N
44.50	51.00	D:maj
51.00	57.80	D:min
57.80	58.80	D:maj
58.80	63.90	D:min
63.90	64.90	D:maj
64.90	66.10	D:min
66.10	72.50	D:maj
72.50	74.70	N
74.70	78.60	D:min
78.60	79.70	D:maj
79.70	82.20	N
82.20	84.00	D:min
84.00	85.80	F:maj
85.80	87.90	G:maj
87.90	89.30	A:maj
89.30	90.20	A:min
90.20	92.20	C:maj
92.20	95.30	D#:maj
95.30	100.90	C#:maj
100.90	102.10	A#:maj
102.10	103.30	N
103.30	104.40	A#:maj
104.40	108.80	A:maj
108.80	113.10	D:maj
113.10	143.00	N
143.00	145.20	A#:maj
145.20	160.80	N
