0.00	6.10	N
6.10	9.30	F#:min
9.30	11.60	N
11.60	13.50	D#:maj
13.50	45.70	N
45.70	46.70	E:min
46.70	48.30	A:maj
48.30	53.00	E:min
53.00	54.00	D:maj
54.00	55.20	N
55.20	57.10	E:min
57.10	58.40	N
58.40	61.00	D:maj
61.00	63.00	N
63.00	63.90	E:maj
63.90	64.70	A:maj
64.70	65.60	B:maj
65.60	87.80	N
87.80	91.00	A:maj
91.00	95.10	N
95.10	95.70	A#:maj
95.70	98.40	G:maj
98.40	99.70	N
99.70	100.90	G:maj
100.90	102.60	N
102.60	103.40	G:maj
103.40	105.90	E:min
105.90	106.80	D:maj
106.80	108.40	A:maj
108.40	113.50	G:maj
113.50	115.50	A:maj
115.50	117.70	N
117.70	121.20	D:maj
121.20	122.80	E:maj
122.80	123.50	C:maj
123.50	124.30	F:min
124.30	125.60	F:maj
125.60	127.40	G:min
127.40	130.20	A:maj
130.20	131.80	F:maj
131.80	134.30	A:maj
134.30	136.40	A#:maj
136.40	138.40	C:maj
138.40	142.00	D:maj
142.00	146.20	A#:maj
146.20	148.80	D:min
148.80	151.60	G:min
151.60	153.50	A#:maj
153.50	155.20	C:maj
155.20	156.30	N
156.30	158.00	D:min
158.00	159.10	N
159.10	159.90	A#:maj
159.90	167.80	D:min
