0.00	5.40	N
5.40	6.30	E:maj
6.30	10.00	N
10.00	10.60	A:maj
10.60	11.80	F#:maj
11.80	14.30	F#:min
14.30	22.40	N
22.40	23.90	F#:maj
23.90	57.60	N
57.60	61.00	C:maj
61.00	62.20	F#:maj
62.20	64.90	A#:min
64.90	68.90	D#:maj
68.90	73.00	A#:min
73.00	73.80	G#:maj
73.80	74.80	C:min
74.80	76.20	A#:maj
76.20	76.60	C:min
76.60	80.90	A#:min
80.90	83.60	G#:maj
83.60	93.10	C:maj
93.10	98.80	C#:maj
98.80	100.30	N
100.30	101.10	C:min
101.10	102.00	N
102.00	111.40	C:min
111.40	113.90	N
113.90	114.90	C:min
114.90	116.00	N
116.00	120.40	E:maj
120.40	126.40	N
