0.00	8.50	N
8.50	11.70	G:maj
11.70	13.90	F:maj
13.90	15.60	N
15.60	16.80	G:maj
16.80	19.70	N
19.70	20.90	F:maj
20.90	25.00	G:maj
25.00	26.20	F#:min
26.20	27.90	A:maj
27.90	29.60	D:maj
29.60	31.50	F#:maj
31.50	32.40	N
32.40	36.00	D#:maj
36.00	39.00	G:maj
39.00	43.60	D#:maj
43.60	44.70	N
44.70	55.20	C:min
55.20	55.80	C:maj
55.80	56.80	G#:maj
56.80	59.20	N
59.20	59.80	G#:maj
59.80	60.80	D:maj
60.80	61.60	N
61.60	62.40	B:maj
62.40	63.50	N
63.50	65.30	G#:maj
65.30	66.50	N
66.50	67.90	G#:min
67.90	70.00	F#:maj
70.00	70.80	N
70.80	71.80	E:maj
71.80	82.00	N
82.00	83.10	G#:maj
83.10	83.80	C#:maj
83.80	125.80	N
125.80	126.70	D:maj
126.70	127.80	A:min
127.80	130.10	N
130.10	132.00	A:min
132.00	133.90	D:min
133.90	134.80	N
134.80	137.70	A:maj
137.70	139.90	N
139.90	145.60	A:maj
145.60	148.10	N
148.10	149.40	A#:maj
149.40	151.70	D:maj
151.70	160.90	N
160.90	162.50	D:min
162.50	164.20	D#:maj
164.20	165.50	F:maj
165.50	167.50	D:min
167.50	170.00	G:maj
170.00	170.90	D:min
170.90	174.40	G:maj
174.40	177.60	D:min
177.60	182.10	N
