0.00	2.80	N
2.80	4.20	A:min
4.20	7.10	N
7.10	15.40	A:min
15.40	19.10	N
19.10	26.80	A:min
26.80	28.70	G:maj
28.70	32.80	C:maj
32.80	34.70	F:maj
34.70	37.10	C:maj
37.10	39.60	A:min
39.60	41.60	N
41.60	45.30	G:maj
45.30	46.40	A#:maj
46.40	49.00	F:maj
49.00	52.30	G:min
52.30	59.90	D:min
59.90	60.50	G:min
60.50	65.40	N
65.40	67.70	G:min
67.70	68.90	D:min
68.90	74.40	A:min
74.40	87.20	A#:maj
87.20	88.10	D:maj
88.10	95.30	F#:min
95.30	96.00	D:maj
96.00	105.40	E:min
105.40	114.30	F#:min
114.30	115.00	E:maj
115.00	123.90	E:min
123.90	133.50	B:min
133.50	142.60	E:min
142.60	151.80	F#:min
151.80	161.00	E:min
161.00	170.60	B:min
170.60	178.10	E:min
178.10	179.80	N
179.80	188.90	A:min
188.90	191.20	A:maj
191.20	194.20	A:min
194.20	195.40	N
195.40	198.70	A:min
198.70	201.30	F:maj
