0.00	13.90	N
13.90	14.80	D#:maj
14.80	24.00	N
24.00	26.50	A:maj
26.50	27.70	D#:maj
27.70	31.40	D:maj
31.40	34.30	D#:maj
34.30	36.00	D:maj
36.00	36.90	G#:maj
36.90	37.70	N
37.70	40.20	G:maj
40.20	43.70	D:maj
43.70	44.50	A#:maj
44.50	46.50	G:min
46.50	47.30	G:maj
47.30	48.10	C#:maj
48.10	49.20	N
49.20	52.90	G:maj
52.90	54.40	C#:maj
54.40	58.80	G:maj
58.80	67.30	B:maj
67.30	67.90	N
67.90	72.70	C#:maj
72.70	75.10	N
75.10	76.40	G#:maj
76.40	79.70	C#:maj
79.70	83.50	C:maj
83.50	86.30	N
86.30	90.00	D:maj
90.00	91.10	A#:maj
91.10	92.30	C:maj
92.30	94.80	N
94.80	95.80	A#:maj
95.80	96.70	G:min
96.70	97.30	G#:maj
97.30	98.30	A#:min
98.30	99.70	G#:maj
99.70	101.80	N
101.80	105.40	G:maj
105.40	106.60	C#:min
106.60	107.90	A:min
107.90	111.60	A:maj
111.60	115.60	C:maj
115.60	119.20	A:maj
119.20	119.90	N
119.90	126.10	A:maj
126.10	126.80	N
126.80	128.50	A:min
128.50	129.20	N
129.20	132.50	A:min
132.50	135.40	N
135.40	135.90	A:min
135.90	138.80	C:maj
138.80	140.30	A:maj
140.30	142.40	A:min
142.40	144.20	F#:maj
144.20	145.60	D:maj
145.60	146.70	F#:min
146.70	148.20	G#:maj
148.20	151.40	G:maj
151.40	155.30	N
155.30	156.30	C:maj
156.30	157.00	G:maj
157.00	158.30	G:min
158.30	159.40	D#:maj
159.40	160.80	A:maj
160.80	161.50	A:min
161.50	166.10	C:maj
166.10	169.90	A:min
169.90	172.40	G:maj
172.40	173.40	F#:maj
173.40	175.00	F#:min
175.00	178.00	C:maj
178.00	179.10	A:min
179.10	179.80	A#:maj
179.80	181.10	G:maj
181.10	183.50	D#:maj
183.50	184.00	C:maj
184.00	185.10	A:min
185.10	191.70	A:maj
191.70	193.30	A:min
193.30	194.10	N
194.10	196.50	A:min
196.50	197.30	N
197.30	201.70	A:min
201.70	203.30	C:maj
203.30	215.30	N
215.30	224.70	E:maj
224.70	229.30	F#:maj
229.30	232.00	N
232.00	233.30	A#:maj
233.30	238.40	G:maj
238.40	238.80	B:min
238.80	239.40	N
239.40	244.30	C#:maj
244.30	246.50	N
246.50	247.90	G#:maj
247.90	251.20	C#:maj
251.20	255.00	C:maj
255.00	257.70	N
257.70	261.50	D:maj
261.50	262.50	A#:maj
262.50	263.60	C:maj
263.60	264.60	N
264.60	265.60	A:min
265.60	268.40	G:maj
268.40	269.40	F#:maj
269.40	270.90	F#:min
270.90	271.50	F#:maj
271.50	280.60	E:maj
280.60	282.10	F#:maj
282.10	282.80	A#:min
282.80	285.40	F#:maj
285.40	286.00	C:maj
286.00	287.10	N
287.10	288.60	C:maj
288.60	290.20	G:maj
290.20	291.50	C:maj
291.50	293.00	F:maj
293.00	297.50	G:maj
297.50	299.00	A:maj
299.00	302.20	B:maj
302.20	312.40	D:maj
312.40	316.20	N
