0.00	8.70	N
8.70	12.00	C:maj
12.00	13.90	B:maj
13.90	15.20	N
15.20	15.90	G:maj
15.90	18.60	B:maj
18.60	23.40	E:min
23.40	26.10	E:maj
26.10	26.80	B:maj
26.80	29.00	N
29.00	29.90	B:maj
29.90	33.00	N
33.00	34.10	F#:min
34.10	35.10	E:min
35.10	39.00	N
39.00	40.70	E:min
40.70	41.80	N
41.80	42.20	A:min
42.20	43.10	C:min
43.10	44.30	N
44.30	46.30	E:min
46.30	47.10	E:maj
47.10	50.00	C#:min
50.00	50.70	A:maj
50.70	51.20	E:maj
51.20	53.60	E:min
53.60	57.50	C#:min
57.50	58.00	B:maj
58.00	59.60	E:min
59.60	60.50	B:maj
60.50	62.30	C#:min
62.30	64.70	C:maj
64.70	85.40	N
85.40	89.10	E:maj
89.10	90.60	B:maj
90.60	94.20	C:maj
94.20	94.80	E:min
94.80	102.80	E:maj
102.80	104.50	C:maj
104.50	107.40	E:maj
107.40	109.10	N
109.10	111.60	C#:maj
111.60	113.40	A:maj
113.40	115.30	D#:maj
115.30	116.60	N
116.60	117.50	C#:maj
117.50	120.20	D#:maj
120.20	121.10	N
121.10	122.00	C#:min
122.00	125.20	D#:maj
125.20	129.20	C#:maj
129.20	132.20	B:maj
132.20	133.70	G:maj
133.70	134.60	F#:maj
134.60	135.50	B:min
135.50	137.10	G:maj
137.10	141.80	B:min
141.80	144.60	A:maj
144.60	153.30	N
