0.00	23.50	N
23.50	24.70	B:maj
24.70	31.00	N
31.00	47.00	F:maj
47.00	48.50	A:maj
48.50	54.80	C#:maj
54.80	64.80	F:maj
64.80	67.50	N
67.50	76.40	G:maj
76.40	78.00	C:min
78.00	79.30	G:maj
79.30	84.20	C:min
84.20	89.10	D#:maj
89.10	95.00	N
95.00	96.30	C:min
96.30	99.20	C:maj
99.20	103.30	C:min
103.30	104.40	A:maj
104.40	105.50	B:maj
105.50	106.60	G#:min
106.60	108.60	C:min
108.60	110.20	G#:min
110.20	112.10	B:min
112.10	116.80	F:min
116.80	127.00	F:maj
127.00	128.10	F:min
128.10	132.10	C#:maj
132.10	133.30	F:maj
133.30	134.10	F:min
134.10	150.40	N
