0.00	11.90	N
11.90	23.90	D:maj
23.90	24.70	B:min
24.70	25.60	B:maj
25.60	26.70	F#:min
26.70	36.50	C#:maj
36.50	39.00	B:maj
39.00	39.80	F:maj
39.80	47.40	C#:maj
47.40	49.10	B:maj
49.10	57.00	A#:maj
57.00	62.00	D:maj
62.00	63.70	A#:maj
63.70	74.00	E:maj
74.00	84.60	F#:min
84.60	93.80	E:min
93.80	94.70	E:maj
94.70	105.20	F#:min
105.20	115.50	E:min
115.50	126.20	B:min
126.20	135.60	E:min
135.60	136.40	E:maj
136.40	146.60	F#:min
146.60	156.70	E:min
156.70	164.20	B:min
164.20	192.50	A:min
192.50	195.50	F:maj
195.50	221.20	A:min
221.20	221.80	G:maj
221.80	224.00	N
