0.00	4.70	N
4.70	9.50	G:min
9.50	10.30	D:min
10.30	12.00	G:min
12.00	12.60	G:maj
12.60	14.00	D:maj
14.00	15.20	G:maj
15.20	15.90	D:min
15.90	16.80	N
16.80	18.70	G:maj
18.70	21.00	G:min
21.00	22.10	D:maj
22.10	23.50	D#:maj
23.50	24.30	C:maj
24.30	25.30	G:min
25.30	29.00	G:maj
29.00	31.30	G:min
31.30	32.30	C:maj
32.30	36.30	E:min
36.30	38.80	N
38.80	40.00	F:min
40.00	41.80	G:min
41.80	44.80	G:maj
44.80	45.50	A#:min
45.50	46.90	N
46.90	47.40	A#:min
47.40	49.50	F:maj
49.50	51.30	N
51.30	51.80	F#:maj
51.80	52.30	A:maj
52.30	54.90	C#:min
54.90	55.50	A#:maj
55.50	60.00	N
60.00	61.20	C#:maj
61.20	62.00	N
62.00	62.80	D#:maj
62.80	65.80	N
65.80	66.70	F:maj
66.70	68.90	D:maj
68.90	70.10	A#:maj
70.10	76.10	N
76.10	79.30	A:maj
79.30	82.50	N
