0.00	0.70	N
0.70	3.40	D:maj
3.40	5.70	N
5.70	8.70	D:maj
8.70	10.60	D#:maj
10.60	11.00	G:min
11.00	13.50	D:maj
13.50	15.60	D#:maj
15.60	18.50	F:maj
18.50	21.00	A#:maj
21.00	24.10	F:maj
24.10	25.70	A:maj
25.70	29.10	D:maj
29.10	29.60	F#:min
29.60	44.10	N
44.10	46.70	G:maj
46.70	48.30	D#:min
48.30	50.90	G:maj
50.90	52.20	D#:min
52.20	52.70	G#:maj
52.70	54.90	G:maj
54.90	57.00	D#:min
57.00	59.00	A#:maj
59.00	60.30	G:min
60.30	61.40	D#:maj
61.40	63.70	A#:maj
63.70	64.20	C:min
64.20	66.00	D:maj
66.00	71.00	G:maj
71.00	75.30	N
