0.00	2.50	N
2.50	4.00	B:min
4.00	5.30	A:maj
5.30	6.70	G:maj
6.70	8.10	F#:maj
8.10	9.80	G:maj
9.80	11.10	F#:min
11.10	12.80	E:min
12.80	14.60	F#:maj
14.60	16.30	B:min
16.30	17.90	C:maj
17.90	19.10	D:maj
19.10	20.50	G:maj
20.50	22.60	C:maj
22.60	23.50	D:maj
23.50	25.40	C:maj
25.40	26.70	F#:maj
26.70	28.20	B:min
28.20	28.80	G:maj
28.80	29.80	C:maj
29.80	31.60	D:maj
31.60	32.70	G:maj
32.70	34.90	D:maj
34.90	35.60	C:maj
35.60	37.30	B:maj
37.30	38.70	E:min
38.70	42.70	C:maj
42.70	44.80	D:maj
44.80	47.50	C:maj
47.50	48.50	A:min
48.50	49.50	D:maj
49.50	51.40	E:maj
51.40	55.60	A:min
55.60	56.10	D:maj
56.10	58.60	G:maj
58.60	61.40	A:min
61.40	62.20	G:maj
62.20	64.50	F#:maj
64.50	66.10	B:min
66.10	67.40	C:maj
67.40	68.80	D:maj
68.80	70.30	G:maj
70.30	72.00	C:maj
72.00	73.50	D:maj
73.50	74.60	A:min
74.60	76.40	B:maj
76.40	78.00	E:min
78.00	79.30	A:min
79.30	80.00	D:min
80.00	80.90	G:maj
80.90	82.70	C:maj
82.70	84.60	E:maj
84.60	85.70	A:min
85.70	86.70	C:maj
86.70	88.90	B:maj
88.90	95.70	E:min
95.70	97.20	B:min
97.20	98.60	C:maj
98.60	99.90	D:maj
99.90	101.40	G:maj
101.40	103.30	C:maj
103.30	104.40	D:maj
104.40	106.40	C:maj
106.40	107.60	F#:maj
107.60	109.20	B:min
109.20	109.70	G:maj
109.70	110.70	C:maj
110.70	112.70	D:maj
112.70	114.00	G:maj
114.00	115.00	C:maj
115.00	116.50	D:maj
116.50	118.20	B:maj
118.20	119.90	E:min
119.90	123.60	C:maj
123.60	125.80	D:maj
125.80	128.30	C:maj
128.30	129.50	A:min
129.50	130.30	D:maj
130.30	132.10	E:maj
132.10	136.30	A:min
136.30	136.90	D:maj
136.90	139.20	G:maj
139.20	142.00	A:min
142.00	142.70	G:maj
142.70	145.00	F#:maj
145.00	146.70	B:min
146.70	148.00	C:maj
148.00	149.30	D:maj
149.30	150.80	G:maj
150.80	152.70	C:maj
152.70	153.90	D:maj
153.90	154.90	F#:min
154.90	156.50	B:maj
156.50	158.10	E:min
158.10	159.50	A:min
159.50	160.20	D:min
160.20	161.20	G:maj
161.20	164.70	C:maj
164.70	168.50	A:min
168.50	170.40	B:maj
170.40	179.10	E:min
179.10	183.10	N
