0.00	6.10	N
6.10	9.10	D#:maj
9.10	10.70	F:maj
10.70	13.20	G:maj
13.20	15.10	C:min
15.10	17.10	G#:maj
17.10	18.70	C:min
18.70	19.40	G#:maj
19.40	20.30	D:maj
20.30	22.90	G#:maj
22.90	29.60	D:maj
29.60	34.10	N
34.10	35.10	G:maj
35.10	36.70	F#:min
36.70	38.00	A:maj
38.00	39.10	N
39.10	40.00	B:maj
40.00	40.70	C:min
40.70	42.50	G#:maj
42.50	44.20	C:maj
44.20	57.20	N
57.20	58.00	A:maj
58.00	59.70	N
59.70	60.50	D:maj
60.50	62.30	G:maj
62.30	65.00	N
65.00	69.40	G:maj
69.40	70.20	D#:maj
70.20	71.50	D:maj
71.50	73.00	G:maj
73.00	93.70	N
93.70	94.80	E:maj
94.80	96.30	A:maj
96.30	97.90	D:maj
97.90	100.20	A:maj
100.20	101.10	E:min
101.10	103.20	A:maj
103.20	105.10	E:maj
105.10	108.10	C#:min
108.10	109.40	F#:min
109.40	112.50	G#:maj
112.50	114.50	A:min
114.50	119.60	A:maj
119.60	121.00	G:maj
121.00	122.10	G:min
122.10	123.90	A:maj
123.90	125.20	A#:maj
125.20	126.70	D#:maj
126.70	128.30	A:maj
128.30	129.10	D:min
129.10	131.00	N
131.00	132.40	C:maj
132.40	133.80	A:maj
133.80	134.40	E:min
134.40	135.80	G:maj
135.80	140.50	D#:maj
140.50	143.30	D:maj
143.30	145.50	D#:maj
145.50	146.00	F#:maj
146.00	146.70	N
146.70	147.60	F#:min
147.60	150.00	D:maj
150.00	153.40	N
153.40	155.30	G:maj
155.30	157.90	D:min
157.90	159.70	D:maj
159.70	162.50	N
162.50	166.20	D:maj
166.20	168.10	N
