0.00	1.70	N
1.70	3.70	D#:maj
3.70	5.80	D#:min
5.80	6.70	D#:maj
6.70	8.20	D:maj
8.20	10.90	G:min
10.90	17.10	D#:maj
17.10	19.50	A#:maj
19.50	20.70	G:min
20.70	21.90	G:maj
21.90	22.80	C#:maj
22.80	23.70	C#:min
23.70	25.20	C#:maj
25.20	25.90	C:min
25.90	27.20	C:maj
27.20	29.30	A:maj
29.30	33.90	N
33.90	36.90	F:maj
36.90	38.60	G:maj
38.60	40.20	G#:maj
40.20	42.80	A:maj
42.80	43.70	A#:maj
43.70	45.30	B:maj
45.30	54.10	F#:maj
54.10	55.20	D#:maj
55.20	56.50	N
56.50	58.70	F#:maj
58.70	59.70	B:min
59.70	62.50	F#:maj
62.50	65.50	N
65.50	66.30	F:min
66.30	67.90	A#:maj
67.90	79.80	N
