0.00	10.60	N
10.60	11.40	E:min
11.40	12.70	A#:maj
12.70	14.50	N
14.50	16.30	F:maj
16.30	18.00	N
18.00	19.90	G:maj
19.90	21.00	A#:maj
21.00	21.70	B:maj
21.70	23.10	A#:maj
23.10	24.40	F:min
24.40	26.60	C#:maj
26.60	32.30	N
32.30	32.90	F#:maj
32.90	34.90	G:maj
34.90	35.40	F:maj
35.40	35.90	N
35.90	38.10	G:maj
38.10	42.20	N
42.20	45.30	G:maj
45.30	52.70	N
52.70	56.30	G:maj
56.30	64.70	N
64.70	65.90	G:maj
65.90	66.80	N
66.80	67.40	F:maj
67.40	69.30	G:min
69.30	71.60	D#:maj
71.60	74.00	F#:min
74.00	77.80	D:min
77.80	80.00	F#:min
80.00	81.70	N
81.70	83.80	F#:min
83.80	84.90	N
84.90	90.40	A:maj
90.40	100.70	N
100.70	103.60	B:maj
103.60	104.40	D#:maj
104.40	108.20	N
108.20	109.30	C:maj
109.30	110.30	F:maj
110.30	111.90	G:maj
111.90	115.40	C#:maj
115.40	120.50	G:maj
120.50	121.60	N
121.60	128.40	G:maj
128.40	129.30	G#:min
129.30	135.60	G:maj
135.60	139.50	D:min
139.50	140.60	G#:maj
140.60	141.40	C:min
141.40	142.20	F:maj
142.20	143.70	N
143.70	147.10	D#:min
147.10	147.80	G#:maj
147.80	148.60	F#:maj
148.60	149.50	N
149.50	150.60	D#:maj
150.60	151.70	G:min
151.70	154.70	D:min
154.70	159.30	D:maj
159.30	160.30	A#:min
160.30	162.70	C#:maj
162.70	168.80	N
168.80	170.00	D#:maj
170.00	174.40	N
174.40	177.10	A#:maj
177.10	178.80	C:maj
178.80	180.80	F#:min
180.80	182.50	C:min
182.50	183.90	D:maj
183.90	184.40	D:min
184.40	185.80	C:min
185.80	187.80	F#:min
187.80	189.90	C#:maj
189.90	191.70	F:maj
191.70	193.50	B:maj
193.50	194.80	N
194.80	197.50	G:maj
197.50	198.70	C:maj
198.70	199.90	G:maj
199.90	201.30	C:min
201.30	202.20	D#:maj
202.20	202.90	F:maj
202.90	204.10	N
204.10	204.70	D#:maj
204.70	205.50	C:min
205.50	206.10	F:maj
206.10	207.10	C:min
207.10	208.10	F:maj
208.10	223.80	N
223.80	224.60	G:maj
224.60	225.80	F#:maj
225.80	227.90	G:maj
227.90	228.70	N
228.70	230.70	G:maj
230.70	233.20	C:min
233.20	236.80	G#:min
236.80	238.40	N
238.40	246.30	A:maj
246.30	247.60	D:maj
247.60	253.50	N
253.50	257.50	A:maj
257.50	258.60	F:maj
258.60	260.50	A:min
260.50	261.00	N
261.00	262.00	D:min
262.00	263.10	A:min
263.10	264.00	C:maj
264.00	264.80	A:min
264.80	265.30	G:maj
265.30	267.60	F:maj
267.60	269.00	A#:maj
269.00	274.40	A:min
274.40	275.80	F:maj
275.80	277.90	G:maj
277.90	279.00	D:min
279.00	279.90	G:maj
279.90	284.50	A:min
284.50	285.70	N
285.70	290.10	A:min
290.10	291.50	G:maj
291.50	297.00	A:maj
297.00	314.10	N
