0.00	1.60	N
1.60	8.50	G#:maj
8.50	13.30	F#:min
13.30	17.20	B:maj
17.20	18.00	F#:min
18.00	21.50	A:maj
21.50	26.10	C#:maj
26.10	29.90	F#:min
29.90	36.50	G#:maj
36.50	38.40	C:maj
38.40	40.90	N
40.90	42.10	C:maj
42.10	45.40	A:maj
45.40	46.20	D#:min
46.20	50.40	G#:maj
50.40	55.40	C#:min
55.40	57.40	N
57.40	63.00	G#:maj
63.00	63.80	F:min
63.80	64.50	N
64.50	92.40	F:maj
92.40	95.20	N
95.20	97.50	F:maj
97.50	99.00	F:min
99.00	100.00	F:maj
100.00	104.40	D:maj
104.40	106.70	D:min
106.70	107.40	N
107.40	108.90	C#:maj
108.90	116.20	D:min
116.20	118.70	C#:maj
118.70	124.10	D:min
124.10	129.00	E:maj
129.00	131.00	N
131.00	132.00	F:maj
132.00	133.40	C#:maj
133.40	135.10	G#:maj
135.10	136.40	F#:maj
136.40	139.00	G#:maj
139.00	139.70	N
139.70	145.80	F#:maj
145.80	147.10	G#:maj
147.10	188.40	N
188.40	191.00	F:min
191.00	192.90	N
192.90	195.10	F:min
195.10	197.50	N
197.50	199.50	F:min
199.50	203.10	N
203.10	204.80	F:maj
204.80	205.90	D:maj
205.90	217.80	N
217.80	220.40	F#:maj
220.40	221.10	N
