0.00	28.20	N
28.20	33.20	A:min
33.20	38.80	E:min
38.80	40.60	N
40.60	44.80	G:maj
44.80	50.60	D:maj
50.60	61.30	A:min
61.30	69.60	N
69.60	70.90	G:maj
70.90	72.50	A#:maj
72.50	75.30	D:min
75.30	76.10	C:maj
76.10	77.20	N
77.20	81.20	D:min
81.20	84.10	N
84.10	86.40	D:min
86.40	88.70	A:min
88.70	89.90	E:min
89.90	91.50	B:min
91.50	95.50	N
95.50	101.30	D:min
101.30	102.50	E:maj
102.50	103.80	F:maj
103.80	105.00	N
105.00	109.60	A:maj
109.60	111.30	A:min
111.30	113.10	D:min
113.10	117.50	N
117.50	124.10	D:min
124.10	125.40	G:maj
125.40	126.80	D:min
126.80	132.30	N
132.30	133.30	A:min
133.30	137.10	A:maj
137.10	138.60	N
138.60	140.30	D:min
140.30	141.50	A:maj
141.50	143.30	A:min
143.30	145.10	D:maj
145.10	146.90	B:min
146.90	148.00	B:maj
148.00	158.50	N
158.50	162.70	A:maj
162.70	166.10	N
166.10	168.30	A:maj
168.30	169.50	N
169.50	171.70	A:maj
171.70	174.20	N
174.20	179.80	A:maj
179.80	184.00	N
184.00	185.10	A:min
185.10	188.20	A:maj
188.20	193.40	N
193.40	196.30	A:maj
196.30	200.80	N
200.80	203.40	A:min
203.40	204.00	N
204.00	205.50	A:maj
205.50	208.50	N
208.50	212.00	A:min
212.00	213.80	A:maj
213.80	217.80	N
217.80	220.60	A:min
220.60	222.40	A:maj
222.40	230.70	N
230.70	233.60	A:maj
233.60	238.80	N
238.80	246.70	A:maj
246.70	250.70	N
250.70	253.40	B:maj
253.40	261.10	N
