0.00	1.90	N
1.90	3.50	A:maj
3.50	4.80	D:min
4.80	6.40	A:maj
6.40	16.20	A:min
16.20	22.60	A:maj
22.60	28.00	A:min
28.00	29.00	A:maj
29.00	31.90	A:min
31.90	33.20	N
33.20	34.30	A:maj
34.30	35.60	N
35.60	38.80	A:min
38.80	41.50	N
41.50	42.60	A:min
42.60	43.70	C:maj
43.70	44.40	A:min
44.40	45.70	A:maj
45.70	46.60	A:min
46.60	47.70	F:maj
47.70	49.30	G:maj
49.30	53.80	A:min
53.80	56.30	F:maj
56.30	57.70	E:maj
57.70	59.80	A:min
59.80	60.80	E:maj
60.80	62.70	A:min
62.70	64.60	C:maj
64.60	65.90	A:min
65.90	67.20	A:maj
67.20	71.90	A:min
71.90	72.60	B:maj
72.60	75.30	A:min
75.30	77.00	N
77.00	78.20	F:maj
78.20	79.30	A:min
79.30	80.00	F:maj
80.00	82.20	B:min
82.20	82.90	G:maj
82.90	84.50	F#:min
84.50	86.30	N
86.30	87.20	D#:min
87.20	89.20	E:min
89.20	90.90	F:min
90.90	91.70	D#:maj
91.70	92.50	C:min
92.50	93.90	F:min
93.90	94.70	G:maj
94.70	97.50	G#:min
97.50	98.70	D#:maj
98.70	99.40	G#:min
99.40	101.00	E:maj
101.00	102.00	D#:maj
102.00	104.00	G:min
104.00	106.00	N
106.00	107.70	G:min
107.70	108.30	G:maj
108.30	109.70	N
109.70	114.60	G:min
114.60	118.60	G:maj
118.60	122.90	G:min
122.90	124.80	N
124.80	132.60	G:min
132.60	135.10	N
