0.00	2.50	N
2.50	5.50	A#:maj
5.50	13.50	N
13.50	17.70	A:maj
17.70	18.50	A#:maj
18.50	19.80	N
19.80	23.40	A#:maj
23.40	26.60	F:maj
26.60	28.90	N
28.90	31.30	E:maj
31.30	37.30	D#:min
37.30	42.70	F:maj
42.70	43.90	C#:maj
43.90	45.50	F:maj
45.50	47.20	N
47.20	53.20	E:min
53.20	54.70	F#:maj
54.70	56.70	N
56.70	58.40	F#:min
58.40	60.20	G#:maj
60.20	75.20	N
75.20	81.70	D:min
81.70	89.70	N
89.70	94.80	D:min
94.80	96.40	N
96.40	97.70	C#:min
97.70	105.40	N
105.40	107.80	D:maj
107.80	110.40	N
110.40	112.50	D:maj
112.50	115.20	N
115.20	118.30	D:maj
118.30	119.90	N
119.90	130.60	D:maj
130.60	132.30	N
132.30	141.40	D:maj
141.40	145.00	N
145.00	151.90	D:maj
151.90	153.60	N
