0.00	3.30	N
3.30	4.70	D:maj
4.70	7.00	G:maj
7.00	9.30	F:maj
9.30	10.30	E:maj
10.30	11.90	F:min
11.90	12.40	G#:maj
12.40	14.30	A:maj
14.30	22.00	G:maj
22.00	25.50	D:min
25.50	26.80	G:maj
26.80	27.80	D:maj
27.80	32.30	D:min
32.30	33.30	G:min
33.30	35.00	N
35.00	38.40	D:min
38.40	40.90	D:maj
40.90	42.50	N
42.50	47.90	D:min
47.90	73.80	N
73.80	74.50	D:min
74.50	79.50	F:maj
79.50	85.40	F:min
85.40	87.50	F:maj
87.50	91.30	D:min
91.30	92.10	F:maj
92.10	97.00	F:min
97.00	99.00	A:min
99.00	100.60	C:min
100.60	102.60	E:min
102.60	104.60	G:min
104.60	107.40	A#:min
107.40	109.10	N
109.10	124.80	D:maj
124.80	125.90	N
125.90	128.50	D:maj
128.50	129.00	E:min
129.00	130.30	N
130.30	134.80	D:min
134.80	135.90	C:maj
135.90	136.90	A#:maj
136.90	137.70	G:min
137.70	141.20	N
141.20	143.70	D:maj
143.70	145.40	A#:maj
145.40	147.60	N
147.60	148.00	G:maj
148.00	150.60	C#:maj
150.60	154.40	F:min
154.40	157.10	G#:maj
157.10	159.60	F:min
159.60	163.20	D#:maj
163.20	166.10	G:min
166.10	169.60	D#:maj
169.60	174.50	C:maj
174.50	176.30	D#:maj
176.30	179.80	C:maj
179.80	181.20	G#:maj
181.20	183.00	D#:maj
183.00	184.50	C:min
184.50	185.30	G#:maj
185.30	186.00	D#:maj
186.00	187.80	C:maj
187.80	189.50	D#:maj
189.50	193.00	C:maj
193.00	194.50	G#:maj
194.50	195.10	D#:maj
195.10	196.10	G:min
196.10	200.00	C:maj
200.00	203.00	D#:maj
203.00	206.10	G:min
206.10	209.40	D#:maj
209.40	212.90	C:maj
212.90	216.00	D#:maj
216.00	218.60	C:maj
218.60	219.90	N
219.90	225.40	C:maj
225.40	228.40	F:maj
228.40	229.80	C:maj
229.80	231.30	G:maj
231.30	237.00	C:maj
237.00	239.80	F:maj
239.80	241.50	A:min
241.50	243.00	G:maj
243.00	244.50	C:maj
244.50	245.70	D#:maj
245.70	248.40	C:maj
248.40	249.90	G#:maj
249.90	251.10	D#:maj
251.10	252.40	C:min
252.40	253.20	G#:maj
253.20	253.80	D#:maj
253.80	255.20	C:maj
255.20	256.50	D#:maj
256.50	259.40	C:maj
259.40	260.60	G#:maj
260.60	261.30	A#:maj
261.30	262.70	N
262.70	267.90	C:maj
267.90	272.20	N
