0.00	21.00	N
21.00	24.10	F#:min
24.10	26.70	N
26.70	27.60	A:maj
27.60	39.00	N
39.00	40.10	F:maj
40.10	41.30	E:maj
41.30	57.10	N
57.10	60.60	A#:maj
60.60	61.80	N
61.80	62.80	A#:maj
62.80	65.10	N
65.10	66.80	G:min
66.80	67.70	A:maj
67.70	72.80	N
72.80	74.30	C:maj
74.30	76.20	A:maj
76.20	77.20	A:min
77.20	81.50	N
81.50	83.10	G:min
83.10	84.10	G:maj
84.10	87.90	N
87.90	89.20	A#:maj
89.20	94.70	N
94.70	95.30	E:maj
95.30	97.20	G:maj
97.20	98.10	G:min
98.10	102.40	N
102.40	103.20	A:maj
103.20	103.70	G:min
103.70	104.60	F#:min
104.60	107.50	D:maj
107.50	108.50	A:maj
108.50	109.60	C:maj
109.60	110.40	D:maj
110.40	112.50	A:maj
112.50	113.50	F:maj
113.50	115.70	E:maj
115.70	116.90	C#:min
116.90	122.50	N
122.50	124.00	G#:min
124.00	129.20	N
129.20	130.90	A#:maj
130.90	131.90	N
131.90	132.70	D:maj
132.70	133.70	D#:maj
133.70	137.60	G:min
137.60	138.30	A#:maj
138.30	140.20	D#:maj
140.20	146.30	N
146.30	150.10	G:min
150.10	151.40	D#:maj
151.40	153.70	G:min
153.70	166.90	N
166.90	171.10	G:maj
171.10	178.40	N
