0.00	4.40	N
4.40	7.10	F#:maj
7.10	13.10	E:min
13.10	15.00	E:maj
15.00	20.90	E:min
20.90	24.60	E:maj
24.60	30.10	E:min
30.10	30.90	E:maj
30.90	35.40	F#:maj
35.40	60.90	N
60.90	62.70	G:maj
62.70	63.70	N
63.70	64.90	G:maj
64.90	71.90	N
71.90	76.10	G:maj
76.10	84.00	G:min
84.00	85.00	C:maj
85.00	91.90	F:min
91.90	92.50	G:maj
92.50	96.30	G:min
96.30	99.80	F#:maj
99.80	100.20	G#:maj
100.20	101.30	G:min
101.30	102.10	A#:maj
102.10	104.40	D#:maj
104.40	106.10	F#:min
106.10	106.70	C#:maj
106.70	108.10	F#:maj
108.10	110.90	G:maj
110.90	112.70	D:maj
112.70	113.70	D#:maj
113.70	115.50	G:maj
115.50	116.40	C:maj
116.40	120.20	N
120.20	123.40	E:maj
123.40	128.30	E:min
128.30	129.90	N
129.90	145.30	F:min
145.30	151.60	F#:min
151.60	153.70	D:maj
153.70	159.00	A:min
159.00	160.50	N
160.50	169.40	A:maj
169.40	171.50	N
171.50	177.70	A:maj
177.70	186.70	N
186.70	188.40	E:maj
188.40	189.10	B:maj
189.10	192.30	E:min
192.30	194.60	C:maj
194.60	199.70	E:min
199.70	203.00	C:maj
203.00	210.40	B:maj
210.40	214.60	N
