0.00	1.70	N
1.70	3.20	C#:min
3.20	4.60	F#:min
4.60	6.40	F:min
6.40	11.10	F:maj
11.10	12.00	D#:maj
12.00	13.40	A#:maj
13.40	14.40	D:min
14.40	15.10	C:min
15.10	15.60	F:maj
15.60	16.60	D:min
16.60	18.20	F:maj
18.20	18.90	D#:maj
18.90	21.20	D:min
21.20	22.30	C:min
22.30	26.70	F:maj
26.70	28.10	C:maj
28.10	33.30	N
33.30	34.10	G:maj
34.10	37.00	N
37.00	38.00	A#:maj
38.00	40.40	E:maj
40.40	45.80	N
45.80	47.30	F:min
47.30	48.90	C#:maj
48.90	49.70	F#:min
49.70	50.50	A:maj
50.50	52.00	G:maj
52.00	53.50	E:min
53.50	55.60	F#:maj
55.60	59.90	E:maj
59.90	62.20	C#:min
62.20	63.60	C:maj
63.60	65.50	C#:min
65.50	66.80	C:maj
66.80	70.60	D:maj
70.60	72.70	N
72.70	74.40	G:maj
74.40	75.80	N
75.80	77.30	G:maj
77.30	78.70	N
78.70	80.30	G:min
80.30	81.60	N
81.60	82.60	C:maj
82.60	86.00	A:min
86.00	92.20	F:min
92.20	93.60	C#:maj
93.60	96.50	F:min
96.50	97.60	N
97.60	101.40	C:maj
101.40	119.70	E:maj
119.70	122.10	N
122.10	125.20	G:min
125.20	126.20	C:min
126.20	127.30	C#:maj
127.30	131.20	G#:maj
131.20	133.70	C:maj
133.70	135.10	G#:maj
135.10	137.00	C#:maj
137.00	138.50	D:maj
138.50	139.50	N
139.50	140.30	C:maj
140.30	141.50	N
141.50	146.70	G#:maj
146.70	147.60	G#:min
147.60	148.80	D:maj
148.80	149.70	F:maj
149.70	150.50	B:maj
150.50	153.90	B:min
153.90	158.90	B:maj
158.90	160.10	F:maj
160.10	163.40	D:maj
163.40	173.10	N
173.10	174.90	D:maj
174.90	176.30	N
176.30	178.80	D:maj
178.80	180.10	N
180.10	183.90	D:maj
183.90	185.80	N
185.80	186.90	D:maj
186.90	189.20	C:maj
189.20	189.70	E:min
189.70	196.10	N
196.10	197.50	D#:maj
197.50	200.40	N
200.40	201.00	F:min
201.00	202.10	C#:maj
202.10	203.10	A#:maj
203.10	206.10	E:maj
206.10	207.00	C:maj
207.00	213.20	N
213.20	214.00	C:min
214.00	216.40	G#:maj
216.40	221.50	D#:maj
221.50	222.90	N
222.90	223.80	G#:maj
223.80	224.80	N
