0.00	0.70	N
0.70	3.30	E:maj
3.30	6.00	D:maj
6.00	6.90	E:maj
6.90	10.50	D:maj
10.50	11.40	G#:maj
11.40	12.50	C#:maj
12.50	17.30	A:maj
17.30	21.70	F#:min
21.70	23.60	D:maj
23.60	25.70	C#:maj
25.70	28.50	F#:min
28.50	30.90	C#:maj
30.90	35.10	A:maj
35.10	40.60	D:maj
40.60	41.70	F#:min
41.70	42.50	C#:min
42.50	43.10	A:maj
43.10	44.80	D:maj
44.80	47.10	G#:maj
47.10	48.90	F#:min
48.90	51.60	N
51.60	55.50	G:maj
55.50	57.30	A#:maj
57.30	58.30	N
58.30	60.90	G:min
60.90	63.50	N
63.50	65.50	D#:maj
65.50	66.90	A:maj
66.90	72.10	D#:maj
72.10	73.80	N
73.80	77.20	G:min
77.20	78.60	A#:min
78.60	81.50	D#:maj
81.50	82.10	G:min
82.10	83.70	A:maj
83.70	84.90	G:min
84.90	88.20	G:maj
88.20	92.00	N
