0.00	1.50	N
1.50	4.30	D:maj
4.30	5.70	E:maj
5.70	6.70	E:min
6.70	8.80	D#:maj
8.80	10.50	G:min
10.50	13.20	A#:maj
13.20	14.70	D#:maj
14.70	20.40	D:min
20.40	25.40	N
25.40	26.50	D:maj
26.50	27.60	E:min
27.60	29.30	E:maj
29.30	30.40	D:min
30.40	32.80	N
32.80	35.50	D:maj
35.50	37.10	D:min
37.10	39.50	N
39.50	40.70	D:min
40.70	43.50	A#:maj
43.50	44.40	N
44.40	45.30	D:min
45.30	46.00	F:maj
46.00	46.90	F:min
46.90	49.40	F:maj
49.40	53.50	N
53.50	55.30	A#:maj
55.30	56.50	N
56.50	57.20	F:maj
57.20	60.70	A:min
60.70	61.40	B:maj
61.40	62.60	A:min
62.60	64.80	F:maj
64.80	70.40	A:min
70.40	71.20	N
71.20	73.40	A:min
73.40	78.70	N
