0.00	13.00	N
13.00	14.30	C#:maj
14.30	15.00	A:maj
15.00	17.90	N
17.90	20.00	E:min
20.00	21.30	C:maj
21.30	25.80	N
25.80	27.50	E:maj
27.50	28.70	G#:min
28.70	29.60	N
29.60	41.40	C:min
41.40	43.60	F:maj
43.60	48.20	C:min
48.20	49.60	G#:maj
49.60	53.10	C:min
53.10	54.40	G:maj
54.40	55.10	F:maj
55.10	56.30	F:min
56.30	58.20	C#:maj
58.20	59.20	B:maj
59.20	59.90	A#:maj
59.90	61.20	G#:maj
61.20	64.80	D#:maj
64.80	65.80	N
65.80	66.50	E:min
66.50	68.90	G:min
68.90	72.80	C:maj
72.80	78.90	N
78.90	80.20	G#:maj
80.20	84.70	N
84.70	87.40	E:min
87.40	88.30	B:min
88.30	91.80	G:maj
91.80	93.90	D#:maj
93.90	97.30	N
97.30	98.10	G:min
98.10	100.00	D#:maj
100.00	101.50	N
101.50	104.50	G:maj
104.50	107.70	G#:maj
107.70	109.20	D#:maj
109.20	111.00	N
111.00	113.00	D#:maj
113.00	115.30	G#:maj
115.30	119.00	N
119.00	120.30	A#:maj
120.30	122.10	N
122.10	123.60	A#:maj
123.60	124.00	N
124.00	125.10	C#:maj
125.10	136.60	N
136.60	137.70	C#:maj
137.70	138.40	D#:maj
138.40	140.50	G:maj
140.50	141.20	A#:maj
141.20	141.80	D#:min
141.80	144.20	D#:maj
144.20	145.00	C#:maj
145.00	147.10	D#:maj
147.10	148.20	A:maj
148.20	148.70	D:maj
148.70	149.60	C:min
149.60	150.40	G#:maj
150.40	152.20	D#:maj
152.20	153.30	N
153.30	154.80	F:maj
154.80	156.50	D#:maj
156.50	157.50	N
157.50	160.50	A:maj
160.50	161.20	A:min
161.20	163.00	F:maj
163.00	164.10	N
164.10	165.70	A:min
165.70	167.90	C:maj
167.90	170.30	N
170.30	171.00	G#:maj
171.00	173.20	A#:min
173.20	175.60	A#:maj
175.60	177.70	A#:min
177.70	180.00	D:min
180.00	181.90	G:maj
181.90	184.10	D:min
184.10	185.80	G:maj
185.80	187.50	D:maj
187.50	188.70	D:min
188.70	191.60	D:maj
191.60	195.20	N
195.20	195.60	A#:min
195.60	197.10	C#:maj
197.10	197.80	N
197.80	198.70	A:maj
198.70	201.00	N
201.00	202.70	F:maj
202.70	204.00	N
204.00	206.50	A:maj
206.50	207.80	N
207.80	210.00	C:maj
210.00	211.20	D:maj
211.20	213.60	C:maj
213.60	214.80	F:maj
214.80	215.40	D:min
215.40	217.30	D:maj
217.30	218.00	N
218.00	219.40	D:min
219.40	220.70	D:maj
220.70	224.70	N
