0.00	4.30	N
4.30	7.60	G:min
7.60	9.60	G:maj
9.60	11.00	N
11.00	12.70	F#:maj
12.70	15.50	F#:min
15.50	19.10	N
19.10	20.10	B:maj
20.10	23.00	N
23.00	25.70	B:maj
25.70	26.80	E:maj
26.80	28.00	N
28.00	29.40	E:maj
29.40	30.90	C:maj
30.90	32.10	A:maj
32.10	32.80	D:maj
32.80	34.60	C:maj
34.60	36.20	N
36.20	36.80	A:min
36.80	38.00	N
38.00	39.00	E:maj
39.00	40.60	F#:min
40.60	41.00	C:maj
41.00	43.60	B:maj
43.60	44.60	C:maj
44.60	45.70	D:maj
45.70	46.90	G:maj
46.90	48.30	E:maj
48.30	49.70	N
49.70	52.10	E:min
52.10	53.70	C:maj
53.70	58.10	E:maj
58.10	60.20	D:maj
60.20	61.60	G:maj
61.60	62.60	N
62.60	64.30	F#:maj
64.30	65.80	D#:maj
65.80	68.20	C:min
68.20	69.30	C:maj
69.30	76.30	N
76.30	76.80	G:maj
76.80	77.90	D#:maj
77.90	78.60	N
78.60	81.90	D:maj
81.90	83.30	G:maj
83.30	85.00	A#:maj
85.00	86.30	F:maj
86.30	87.90	N
87.90	89.50	A:maj
89.50	90.60	A#:maj
90.60	92.60	D:min
92.60	93.30	N
93.30	94.20	A:min
94.20	94.80	E:maj
94.80	95.80	D:min
95.80	97.20	D#:maj
97.20	98.40	A#:maj
98.40	103.70	D#:maj
103.70	104.30	G#:min
104.30	107.10	D#:min
107.10	109.80	A#:maj
109.80	110.90	D:min
110.90	113.40	A#:maj
113.40	115.20	B:maj
115.20	125.00	D#:min
125.00	126.30	N
126.30	128.10	D#:min
128.10	133.60	D#:maj
133.60	135.30	G#:maj
135.30	136.60	D#:maj
136.60	138.90	G:maj
138.90	139.80	C#:maj
139.80	140.10	D:min
140.10	140.60	F:min
140.60	141.20	B:min
141.20	143.70	N
143.70	144.30	F:min
144.30	146.80	N
146.80	147.90	G#:maj
147.90	159.60	N
159.60	163.00	G:maj
163.00	179.40	N
